filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_484.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_484_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.0739428997039794,-22.622070435774237,0.999969482421875,0.192595082175203,41.46192169189453,6132.268212860059,641.1782996842462,11671.170941745391,854.0741535338285,0.1185965090990066,0.0349634885787963,5252.32241124882,176.7690582086014,9.458054,13.005923635621537,-89.4631576538086,62.94839096069336,0.4868957698345184,0.5358557105064392,0.2708767354488373,-0.0060301371209401,1.8805907,123.046875,11.4664306640625,13.329368,4610.544921875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_402.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_402_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0035051042214035,-49.10598103448453,0.2152099609375,0.2684788916763824,0.1486646234989166,6830.054647045787,2112.2220686337805,11185.458945338523,3642.483037933815,0.0101530430838465,0.0164424795657396,4426.638519632699,1160.38465454466,9.523536,21.59699419655345,-647.4569702148438,2.349484443664551,0.2354441583156585,0.2989366054534912,0.3183768391609192,-0.0044243031459596,0.13042988,126.04801829268293,3.158203125,34.581314,29.746065139770508
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_351.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_351_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0038282508030533,-48.33999212720015,0.364349365234375,0.2487986524608594,0.201431468129158,6487.838258553699,2089.0591163408462,11166.30716241256,3538.2968581086466,0.0108133656904101,0.0168379247188568,4560.967901546357,1094.0449197813646,9.568768,21.45135949873703,-620.7328491210938,9.576680183410645,0.2770987749099731,0.3033946752548218,0.3150587081909179,-0.0140834404408624,0.1284756,126.04801829268293,4.076953124999999,50.420303,40.11970138549805
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_081.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_081_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0046466933563351,-46.65711954208746,0.2537841796875,0.258030453655896,0.2612600326538086,6978.591886840391,2369.803589031662,12068.664575179047,4065.972354397629,0.0089125409722328,0.0163975358009338,4783.9918674954215,1642.9602822662926,9.548478,22.01574037445774,-618.6126098632812,9.09188461303711,0.2744600176811218,0.314655601978302,0.3211270272731781,0.0056615261340249,0.13534242,126.04801829268293,4.24921875,33.022324,45.37013244628906
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_241.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_241_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0026514667551964,-51.53027594865874,0.2406005859375,0.2670296625166555,0.0791814029216766,7143.218780355394,2594.425882689766,12134.612699606512,4156.894789576574,0.0100693320855498,0.0156252104789018,4771.056376337406,1546.4373572002376,9.626076,20.83237240780017,-671.8911743164062,12.421403884887695,0.2414926439523697,0.3095314800739288,0.3173502683639526,-0.0022550100071593,0.1195913,123.046875,4.536328125,58.95293,12.792329788208008
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_071.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_071_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0992351770401001,-20.066687014626638,0.999969482421875,0.1498499698117921,81.31343841552734,5843.002834334272,490.1154315663348,12490.075529074367,962.0105473972742,0.0814626812934875,0.0323217995464801,5806.929442961184,351.9480586358752,9.309162,13.163267208704456,-75.28839874267578,76.00381469726562,0.3906139433383941,0.4872052669525146,0.2656867504119873,0.0016975708466371,2.0452096,117.45383522727272,10.508203125,9.922363,7800.236328125
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_559.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_559_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0525506809353828,-25.588433026399954,0.999969482421875,0.2075208324658561,21.66697120666504,6431.47170525996,502.57490149065967,11973.020427787726,667.6688047075402,0.1241097450256347,0.033854603767395,5276.897789798169,160.59530614808833,9.488335,12.984236638586497,-127.8892593383789,57.78321075439453,0.325533926486969,0.4869467914104461,0.2573182582855224,-0.0175816138676951,1.6384486,129.19921875,5.39765625,18.565153,2228.185302734375
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_120.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_120_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0891370549798011,-20.99883436566973,0.999969482421875,0.1403735400358094,81.5209732055664,5717.942265422385,574.4008457337256,12338.080667575785,1249.1387700643347,0.0752635821700096,0.0274636875838041,5829.814506391022,358.1828731789446,9.245001,13.024994180378313,-89.82089233398438,81.1885757446289,0.4187654256820678,0.4788203835487366,0.2694971263408661,0.0060937381693441,2.3290744,129.19921875,11.59921875,10.760552,6632.77685546875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_506.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_506_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0504195690155029,-25.94801740229063,0.999969482421875,0.2183258470512134,17.106019973754883,6486.07126644831,408.2201598161792,11986.954735177998,549.1099475068097,0.136763796210289,0.0298542696982622,5255.802018348799,168.20942373703798,9.519143,12.958373311346282,-127.08355712890624,54.202144622802734,0.3699272871017456,0.520297646522522,0.2552510201931,-0.0027505080697176,1.5067867,120.18531976744184,11.197265625,19.596277,1866.921630859375
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_469.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_469_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.0285268183797597,-30.8949332270275,0.999969482421875,0.1736365943160524,7.820504188537598,5715.385847945213,680.2763948166036,11121.583342686212,818.3356727581315,0.0946444645524025,0.03646120429039,5141.929930853596,213.3641314102553,9.3464365,13.11945896568116,-190.5891571044922,71.4981918334961,0.5563475489616394,0.5253846049308777,0.2542829513549804,0.0144071042991134,1.519694,129.19921875,5.921630859375,32.591667,771.176513671875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_342.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_342_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0201525501906871,-33.913399727838886,0.999969482421875,0.2001933606762158,5.86708927154541,6187.203589624793,475.7886953856215,11654.48395730971,649.0765586948571,0.1239071413874626,0.0254009403288364,5210.694187637376,208.7690988484077,9.4688635,12.988976288282675,-221.52102661132807,57.66558837890625,0.3477423787117004,0.5103022456169128,0.2582752406597137,-0.0202126092239317,0.39150777,123.046875,7.809374999999999,39.264004,498.1485595703125
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_291.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_291_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0022044130600988,-53.13414009899133,0.23394775390625,0.2592350542346769,0.0460883490741252,6655.623668235548,1955.667255932995,10911.409125687042,3288.174469260975,0.0107830604538321,0.015723131597042,4404.793277561332,1106.2837272106915,9.581064,21.13234146559657,-681.7091064453125,3.1235616207122803,0.2759370505809784,0.3008851110935211,0.3169648349285126,-0.002734987206159,0.19111004,117.45383522727272,2.18203125,70.59946,8.433452606201172
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_425.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_425_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0764521285891532,-22.332208356744797,0.999969482421875,0.1999008102471449,41.23876953125,6152.7880526594245,454.501832846928,11683.53791655514,563.982838247111,0.1224747598171234,0.0265185870230197,5218.713975152,170.9249635076899,9.474288,12.93161864075671,-83.31300354003906,61.47505187988281,0.4431103467941284,0.5383241772651672,0.2522917687892914,-0.0200135823880341,1.6785274,123.046875,12.7353515625,12.930791,4286.71630859375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_331.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_331_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0037164033856242,-48.59754282538994,0.15234375,0.2464283324411134,0.1330346465110778,6429.482540409944,1958.283235889564,10618.681828827624,3392.360723086917,0.0108541101217269,0.0180627573281526,4296.016771739315,1099.0751199290385,9.494641,21.51369933249625,-631.9662475585938,2.7181122303009038,0.2618403732776642,0.2946181893348694,0.3181910216808319,0.0156395305011543,0.121903285,109.9567819148936,2.0302734375,23.504868,30.111961364746094
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_572.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_572_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0599956102669239,-24.4376104800479,0.999969482421875,0.2009187885159893,27.445505142211918,6330.222963850322,440.6566150882797,11878.45222325741,557.0649610616275,0.1166943162679672,0.0263509042561054,5236.181599390115,163.01077899343986,9.466743,13.17542731482182,-115.5930633544922,57.689414978027344,0.3100464940071106,0.4579086005687713,0.2639697790145874,-0.0315380007703784,1.8242803,123.046875,8.153906249999999,16.388536,2859.507568359375
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_204.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_204_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0568522252142429,-24.90505062910041,0.999969482421875,0.1573176476099267,28.41618537902832,6232.93947208505,431.6439150107798,13127.66492260368,795.73328928055,0.0985930263996124,0.0347029753029346,5939.514823766908,310.35389615691014,9.386818,12.88444978136008,-127.7898406982422,70.19163513183594,0.2401924729347229,0.3676811456680298,0.263774424791336,-0.0246586707452188,2.4414282,123.046875,9.244921875,17.393621,2538.562255859375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_161.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_161_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0032772335689514,-49.68985184053496,0.31988525390625,0.2660004007744836,0.1319549977779388,7004.874914051162,2394.151428402276,11748.593092885993,3941.722272028208,0.0080939698964357,0.0134945698082447,4655.427159970193,1480.89678165967,9.508888,21.260378292226758,-650.7638549804688,11.299756050109863,0.2543957233428955,0.2987671494483948,0.3165838122367859,0.0058137674022072,0.10960657,123.046875,5.742187499999999,55.982388,25.07599639892578
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_042.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_042_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1114440560340881,-19.05886179302518,0.999969482421875,0.1532757458569287,103.29676055908205,5932.406545206068,464.9082964279184,12672.053331633078,1007.991570957714,0.083644300699234,0.0327959805727005,5850.839343502944,358.9676217063879,9.313659,13.264535964199238,-64.43596649169922,74.92499542236328,0.3168663680553436,0.4607442021369934,0.2745067775249481,0.0102993947961452,2.2210884,129.19921875,10.393359375,8.842357,9823.0791015625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_080.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_080_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0049259080551564,-46.150273799108405,0.329193115234375,0.2334599199492005,0.2931275367736816,6410.775533069333,2281.7647534309845,11330.438659383328,4288.891659760252,0.0079550491645932,0.0146486870944499,4651.433451254577,1601.114077125894,9.551661,21.961743407212367,-599.0718994140625,15.170926094055176,0.2873896956443786,0.3070176839828491,0.3189032673835754,-0.0063717271858576,0.15111145,132.51201923076923,9.1875,38.914764,54.9611701965332
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_385.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_385_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0027966438792645,-51.06725634065711,0.187255859375,0.2588375327906396,0.074820727109909,6745.761661474307,2064.817259586096,11303.167094332945,3487.839605574386,0.0104247061535716,0.0147239733487367,4439.918141035759,1112.861860646094,9.616423,21.431855372402516,-649.7902221679688,1.691632628440857,0.269326388835907,0.2975271344184875,0.3157035708427429,-0.0060015220055661,0.22713909,132.51201923076923,3.78984375,46.49427,12.457905769348145
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_322.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_322_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.002249137731269,-52.95967858781579,0.18072509765625,0.2616901232511658,0.0572162792086601,6796.826091848473,2154.9937407790044,11293.48360858386,3514.0117087093727,0.0121365943923592,0.0164155941456556,4495.096885976904,1104.988306687144,9.609666,21.0221377191918,-664.9842529296875,5.197932720184326,0.2634630799293518,0.2986441552639007,0.3148954510688782,0.0135133762988742,0.13434055,123.046875,4.995703125,48.605743,10.617687225341797
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_061.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_061_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0653121918439865,-23.7001148125498,0.999969482421875,0.15001066997002,37.73324966430664,5891.353203768533,467.56344968173767,12654.278755569205,920.6031214239858,0.0853751599788665,0.0300064142793416,5848.1944002467135,336.20246274549737,9.315187,12.98681370955054,-115.68192291259766,75.83631896972656,0.4059154391288757,0.4798623919486999,0.2666118741035461,0.0039972424186181,2.1872547,126.04801829268293,9.8765625,15.064089,3384.474609375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_508.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_508_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0028946441598236,-50.76809603416204,0.19549560546875,0.2525422504788474,0.1053156927227974,6574.264307810932,2208.023048323324,10897.393176684294,3591.991499538992,0.0084774708375334,0.0137652540579438,4419.885665089395,1115.9347871062998,9.600689,21.66664605429381,-632.0612182617188,8.157003402709961,0.2455554902553558,0.3011750876903534,0.3194514214992523,-0.0074107875116401,0.37547445,123.046875,6.54609375,43.763294,15.327627182006836
