filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy,filepath_clean
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01024.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01024.wav,8,yes,mixed,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.0194620098918676,-34.21624617621643,0.1849365234375,0.2311427942094932,1.498486876487732,6719.875173983916,348.53123587212303,11611.914271614023,854.2048953628786,0.0930811315774917,0.0125124026089906,5080.73406288865,308.89832384253845,9.492510795593262,13.82163114705145,-239.6431121826172,40.48841094970703,0.7546088695526123,0.6502339243888855,0.11349187046289444,-0.0160091065826331,1.4537461996078491,123.046875,13.04296875,9.836793899536133,283.3265991210937,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01024.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01025.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01025.wav,8,yes,mixed,A100,prensa_mecanica,sin_desgaste,True,,16.253968253968253,0.0223006755113601,-33.033639591197314,0.1849365234375,0.22743799072091364,2.0394704341888428,6662.7176627848885,361.11791479356526,11527.502885773554,933.4366879872048,0.0919148921966552,0.0131995314732193,5079.90917182915,317.80108145831434,9.482535362243652,13.921983688009238,-225.48483276367188,42.14192962646485,0.7369171380996704,0.6446517705917358,0.11611732840538025,-0.0199100616742892,1.3552868366241455,123.046875,9.3515625,9.33724308013916,370.3523254394531,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01025.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01026.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01026.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0195030737668275,-34.19793868742201,0.1849365234375,0.22435232979910713,1.5846606492996216,6563.633650873652,328.8454987990339,11192.8974609375,933.3129984814022,0.0893424302339553,0.011522838845849,5078.628819953592,300.07876025358,9.451730728149414,13.70555099380318,-237.7206268310547,44.55816268920898,0.6585181355476379,0.6411231756210327,0.11571134626865387,0.0053562916590821,1.4344966411590576,123.046875,9.90881229903537,9.777530670166016,281.3232727050781,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01026.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01027.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01027.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.25861678004535,0.0202515833079814,-33.870820299884954,0.1849365234375,0.2495646943031763,1.5481528043746948,6992.413735348466,424.2177708306104,11944.18035666488,788.7335414338856,0.1029602065682411,0.0150584811344742,5037.217925749167,262.16948276560225,9.530647277832031,14.232368874305363,-236.5788726806641,34.14345932006836,0.7518088221549988,0.649700939655304,0.11059746891260147,-0.0214464366329187,1.4358365535736084,126.04801829268293,10.517499877964587,9.552017211914062,305.27496337890625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01027.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01028.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01028.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0262071061879396,-31.631618598663813,0.1849365234375,0.2248046875,2.9466264247894287,6530.14281645057,341.57248553519787,11050.516845703123,765.2759401721814,0.0885761231184005,0.0119255175814032,5023.795627119607,254.9218534791009,9.447396278381348,13.673420711241695,-208.595932006836,45.22443008422852,0.553257942199707,0.6384996771812439,0.11216050386428833,0.0026895068631441,1.5390653610229492,123.046875,11.26281149517685,7.197876453399658,503.8905944824219,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01028.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01029.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01029.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0194866601377725,-34.20525173954857,0.1849365234375,0.21872977120535714,1.7237871885299685,6426.935824005204,316.2992786194273,10948.2802734375,710.3398847048112,0.0868953168392181,0.0118941264227032,5011.625714864548,234.77552824914608,9.428826332092285,13.630374020448391,-237.6120147705078,47.0224838256836,0.577634871006012,0.631665825843811,0.11785528808832169,-0.0029880835602291,1.458940863609314,120.18531976744184,11.016629823151126,9.985273361206055,278.73980712890625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01029.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01030.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01030.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.26326530612245,0.0218671429902315,-33.2041590637051,0.1849365234375,0.2323793551481085,2.0719168186187744,6707.641984173466,394.03204969938827,11521.40104306076,667.0549157683095,0.0926802307367324,0.0140025187283754,5014.3882100233095,188.1894316819076,9.48678207397461,14.194517639616079,-227.7953948974609,40.97538757324219,0.6989774703979492,0.6220454573631287,0.11456108093261719,0.0028504802676973,1.722241759300232,126.04801829268293,11.190864600326265,8.91123104095459,351.151123046875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01030.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01031.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01031.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0192376282066106,-34.31696941191138,0.1849365234375,0.21682652064732144,1.7691385746002195,6465.631113791203,355.43143659869827,11086.877197265623,753.7145391745019,0.0851105526089668,0.01241987477988,5084.630943516394,228.147533074932,9.437104225158691,13.738663629012313,-238.7738800048828,48.79520797729492,0.5763744711875916,0.6149230003356934,0.11577923595905304,-0.0054062677380491,1.7889047861099243,126.04801829268293,9.84726688102894,10.005938529968262,270.80096435546875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01031.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01032.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01032.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0233265571296215,-32.64298708139804,0.1849365234375,0.22357321500267666,2.2653512954711914,6588.7910582193235,333.5367161488747,11370.914539279978,648.8624213951775,0.0883537158370018,0.0127606987953186,5058.921413300491,228.63605696487605,9.470848083496094,13.900631782670333,-220.73406982421875,43.48892974853516,0.853363573551178,0.6466662287712097,0.11758226901292801,-0.0079658241821985,1.5296967029571533,123.046875,10.828125,8.2672119140625,400.4688720703125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01032.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01033.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01033.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0200189258903265,-33.97118452013758,0.1849365234375,0.224764119379015,1.6310193538665771,6549.521978584607,287.70198072181785,11248.64713681076,695.3717915587184,0.0851860865950584,0.0108287092298269,5031.127072789296,252.8644706636084,9.447826385498047,13.916187940123741,-237.16326904296875,43.52439498901367,0.7680967450141907,0.6301115155220032,0.1136329248547554,-0.0048369580786939,1.6952385902404785,123.046875,11.5048828125,9.817561149597168,295.1836853027344,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01033.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01034.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01034.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0199229177087545,-34.01294113406582,0.1849365234375,0.21872384207589285,1.6983534097671509,6473.009675480768,315.2104464470005,11107.302978515623,864.560253341116,0.0816305875778198,0.0102983368560671,5101.547814595584,262.4155903918342,9.420236587524414,13.820536421318021,-236.8207550048828,47.72821044921875,0.5343021750450134,0.636531412601471,0.1111232340335846,0.00644074965267,1.8016729354858398,126.04801829268293,10.278084807073956,9.681509017944336,291.4443664550781,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01034.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01035.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01035.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.26326530612245,0.0136408833786845,-37.303150016622936,0.1849365234375,0.236696514208601,0.7176215052604675,6787.330171794093,355.5343884994063,11694.450531986082,805.3255817446739,0.0912977755069732,0.0134222162887454,5074.296849717391,276.21965495748424,9.486148834228516,14.116981376401021,-275.8100891113281,39.33772659301758,0.7048206329345703,0.6209572553634644,0.11099916696548462,0.0174910524856202,1.845104694366455,126.04801829268293,9.223240055213957,14.86357593536377,137.19232177734375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01035.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01036.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01036.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.26326530612245,0.0187450237572193,-34.54228005011176,0.1849365234375,0.23730921830389007,1.4030026197433472,6860.609871809399,386.9911783784101,11887.404016662204,765.7870355725419,0.0967470854520797,0.0134437810629606,5139.569482822159,259.22370946207224,9.515130996704102,14.059427389575676,-242.59591674804688,39.55193710327149,0.7267003655433655,0.6624356508255005,0.10760346800088882,0.011574956081431,1.6233702898025513,123.046875,10.33002886183963,10.873250961303711,261.2270812988281,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01036.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01037.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01037.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0210139546543359,-33.5498441433528,0.1849365234375,0.22511090959821428,1.9368338584899905,6644.343523306948,356.0723244454503,11448.850341796877,916.1859777338572,0.0892304256558418,0.010064635425806,5166.7862269904135,295.6337591917275,9.459746360778809,13.652267687576693,-230.3865203857422,46.217681884765625,0.6912254095077515,0.6489220261573792,0.1093839481472969,0.0058394856604155,1.7316248416900635,123.046875,9.354903536977492,9.2097749710083,326.1366882324219,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01037.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01038.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01038.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0216529890894889,-33.28964281864741,0.1849365234375,0.23614340761063526,1.9896336793899536,6755.772688804931,362.38835638553104,11632.70972045637,822.304518984245,0.0957388058304786,0.0130080133676528,5089.991023008063,261.4923860939373,9.492828369140625,13.820711040386215,-226.8486785888672,42.92410659790039,0.7024151682853699,0.6436088681221008,0.11061451584100723,-0.0042996584582526,1.7206355333328247,123.046875,9.0439453125,8.899481773376465,346.8515014648437,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01038.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01039.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01039.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.26326530612245,0.0186484865844249,-34.58712810420466,0.1849365234375,0.23851476066202712,1.497647762298584,6869.371915288198,383.82839643032594,11922.662523420771,729.2624778447642,0.101117804646492,0.0150414500385522,5144.326937404926,238.4320046148705,9.521432876586914,13.841948389866774,-240.7987670898437,41.08282470703125,0.7260666489601135,0.6435286402702332,0.1097426488995552,0.0112639981943118,1.7558872699737549,129.19921875,9.653657924457272,10.414698600769043,257.4055480957031,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01039.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01040.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01040.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0148798199370503,-36.54804642605632,0.1849365234375,0.2275310464623483,0.935070812702179,6698.513459724795,378.8043495298932,11732.598576351713,867.9112209678127,0.0951957404613494,0.0142256058752536,5152.685846782364,287.2162506314105,9.50031852722168,13.763883702836159,-263.3206787109375,43.17056274414063,0.7321330308914185,0.6476179361343384,0.11351227760314941,-0.0128744829820862,1.5558465719223022,117.45383522727272,11.9970703125,13.02801513671875,164.3036346435547,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01040.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01041.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01041.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.019474571570754,-34.21064171092427,0.1849365234375,0.22349714006696428,1.5727595090866089,6555.278747546319,327.24136944195965,11275.200439453123,946.6069287753865,0.0870100334286689,0.0115813268348574,5104.847230558048,310.2393532878247,9.448463439941406,13.78742380533672,-239.2299041748047,44.73668670654297,0.4735805690288543,0.6188197135925293,0.12366338819265366,0.0094318317330267,1.4764806032180786,123.046875,11.816720257234728,9.79703140258789,281.7128601074219,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01041.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01042.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01042.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0212587788701057,-33.449233669042705,0.1849365234375,0.2219926614917916,1.9103620052337649,6464.008020417076,375.097971381678,11203.551906283456,1022.0618220605728,0.0851273983716964,0.0123292794451117,4989.357742135428,337.8642831739733,9.42401123046875,13.84581074708525,-232.60308837890625,43.832366943359375,0.7156165838241577,0.619132936000824,0.12444206327199936,-0.012704211887796,1.3754962682724,120.18531976744184,10.58203125,11.304450988769531,340.98443603515625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01042.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01043.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01043.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0124623263254761,-38.08801754930543,0.1849365234375,0.22491293886063526,0.6473930478096008,6503.5678314778825,359.33173185413733,11261.895974136778,900.509315942325,0.0893220156431198,0.0122767305001616,4997.103857555189,304.7960403171736,9.445072174072266,13.800121213345827,-283.22479248046875,42.84700012207031,0.6676455140113831,0.6220006942749023,0.12038397789001465,-0.002725306348591,1.4806796312332153,120.18531976744184,12.6123046875,15.454164505004883,115.6629409790039,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01043.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01044.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01044.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0224831104278564,-32.96287209014459,0.1849365234375,0.22935163225446428,2.088576078414917,6607.027116095121,361.5279003586123,11297.441162109377,954.6909488309446,0.0896908193826675,0.0131901297718286,5063.829092382487,304.0979567088473,9.450765609741211,13.754412439581591,-225.21278381347656,43.294212341308594,0.5158825516700745,0.6352276802062988,0.12183528393507004,0.0004582161267644,1.541904091835022,123.046875,11.139720659163988,8.223193168640137,375.0071716308594,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01044.wav
D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01045.wav,medianamente_desgastado,train,original,dinamico,E1,,Con falla/8mm_A100/E1_Micrófono1 (dinámico),D:\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01045.wav,8,yes,mixed,A100,prensa_mecanica,medianamente_desgastado,True,,16.248163265306122,0.0186685379594564,-34.57779380981374,0.1849365234375,0.22637102399553571,1.500564694404602,6596.242492454483,377.0278165836154,11330.98681640625,982.8624719525748,0.0898610353469848,0.0131762539967894,5097.342269436123,292.54395210284355,9.455938339233398,13.702888314080672,-242.5053558349609,44.61366653442383,0.4960123896598816,0.6337801218032837,0.11673150211572647,0.0005723109505176,1.618364930152893,123.046875,10.401175643086818,10.276089668273926,258.15313720703125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\8mm_A100\E1_Micrófono1 (dinámico)\B01045.wav
